Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CRK7,CDK12
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CRK7,CDK13
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK8,CDK19
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDC2,CDK2
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CCRK,CDK20
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDC2,CDK3
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK4,CDK4
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK5,CDK5
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK4,CDK6
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK7,CDK7
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK8,CDK8
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,CMGC,CDK,CDK9,CDK9
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,NA,NA,NA,CDK11A
CDK,-4.099166666666667,2,KRSA,0.9760166840458812,4,NA,NA,NA,CDK11B
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK1,MAPK1
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK7,MAPK15
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK1,MAPK3
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK3,MAPK4
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK3,MAPK6
ERK,-3.183333333333333,4,KRSA,0.9509906152241918,4,CMGC,MAPK,ERK5,MAPK7
PEK,-3.4016666666666664,3,KRSA,0.9635036496350365,4,OTHER,PEK,HRI,EIF2AK1
PEK,-3.4016666666666664,3,KRSA,0.9635036496350365,4,OTHER,PEK,PKR,EIF2AK2
PEK,-3.4016666666666664,3,KRSA,0.9635036496350365,4,OTHER,PEK,PEK,EIF2AK3
PEK,-3.4016666666666664,3,KRSA,0.9635036496350365,4,OTHER,PEK,GCN2,EIF2AK4
PKCA,-4.128333333333333,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCA
PKCA,-4.128333333333333,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCB
PKCA,-4.128333333333333,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCG
BARK2,0.02000000000000002,80,KRSA,0,1,AGC,GRK,BARK,GRK3
PDK1,-2.6241666666666665,8,KRSA,0.9009384775808134,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-2.6241666666666665,8,KRSA,0.9009384775808134,4,AGC,PDK1,PDK1,PDPK1
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK1,MAP2K1
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK1,MAP2K2
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK3,MAP2K3
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK4,MAP2K4
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK5,MAP2K5
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK3,MAP2K6
STE7,-2.408333333333333,10,KRSA,0.8759124087591241,4,STE,STE7,MEK7,MAP2K7
CK2,-1.221666666666667,22,KRSA,0.7257559958289885,3,CMGC,CK2,CK2,CSNK2A1
CK2,-1.221666666666667,22,KRSA,0.7257559958289885,3,CMGC,CK2,CK2,CSNK2A2
CK2,-1.221666666666667,22,KRSA,0.7257559958289885,3,NA,NA,NA,CSNK2A3
AMPK,0.9366666666666666,33,KRSA,0.5881126173096975,3,CAMK,CAMKL,AMPK,PRKAA1
AMPK,0.9366666666666666,33,KRSA,0.5881126173096975,3,CAMK,CAMKL,AMPK,PRKAA2
PLK,-3.0900000000000003,5,KRSA,0.9384775808133472,4,NA,NA,NA,PLK5
PLK,-3.0900000000000003,5,KRSA,0.9384775808133472,4,OTHER,PLK,PLK1,PLK1
PLK,-3.0900000000000003,5,KRSA,0.9384775808133472,4,OTHER,PLK,PLK2,PLK2
PLK,-3.0900000000000003,5,KRSA,0.9384775808133472,4,OTHER,PLK,PLK2,PLK3
PLK,-3.0900000000000003,5,KRSA,0.9384775808133472,4,OTHER,PLK,SAK,PLK4
NMO,-2.4283333333333332,9,KRSA,0.8884254431699687,4,CMGC,MAPK,NMO,NLK
LKB,-1.545,14,KRSA,0.8258602711157456,4,CAMK,CAMKL,LKB,STK11
JNK,-2.6275,7,KRSA,0.913451511991658,4,CMGC,MAPK,JNK,MAPK10
JNK,-2.6275,7,KRSA,0.913451511991658,4,CMGC,MAPK,JNK,MAPK8
JNK,-2.6275,7,KRSA,0.913451511991658,4,CMGC,MAPK,JNK,MAPK9
PKCH,0.05416666666666673,79,KRSA,0.01251303441084463,1,AGC,PKC,ETA,PRKCE
PKCH,0.05416666666666673,79,KRSA,0.01251303441084463,1,AGC,PKC,ETA,PRKCH
PDHK,-1.3808333333333334,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,-1.3808333333333334,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,PDHK,PDK2
PDHK,-1.3808333333333334,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,PDHK,PDK3
PDHK,-1.3808333333333334,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,PDHK,PDK4
MLCK,0.1841666666666667,71,KRSA,0.11261730969760167,1,CAMK,MLCK,MLCK,MYLK
MLCK,0.1841666666666667,71,KRSA,0.11261730969760167,1,CAMK,MLCK,MLCK,MYLK2
MLCK,0.1841666666666667,71,KRSA,0.11261730969760167,1,CAMK,MLCK,MLCK,TTN
PHK,-1.7991666666666666,12,KRSA,0.8508863399374348,4,CAMK,PHK,PHK,PHKG1
PHK,-1.7991666666666666,12,KRSA,0.8508863399374348,4,CAMK,PHK,PHK,PHKG2
QIK,-1.5158333333333334,15,KRSA,0.8133472367049009,4,CAMK,CAMKL,QIK,SIK1
QIK,-1.5158333333333334,15,KRSA,0.8133472367049009,4,CAMK,CAMKL,QIK,SIK2
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,DYRK2,DYRK3
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-2.8766666666666665,6,KRSA,0.9259645464025026,4,CMGC,DYRK,PRP4,PRPF4B
PKCD,0.2866666666666667,65,KRSA,0.18769551616266944,1,AGC,PKC,DELTA,PRKCD
PKCD,0.2866666666666667,65,KRSA,0.18769551616266944,1,AGC,PKC,DELTA,PRKCQ
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-A,CSNK1A1
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-A,CSNK1A1L
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-D,CSNK1D
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-D,CSNK1E
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-G,CSNK1G1
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-G,CSNK1G2
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,CK1,CK1-G,CSNK1G3
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,TTBK,TTBK,TTBK1
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,TTBK,TTBK,TTBK2
CK1,-1.7291666666666663,13,KRSA,0.8383733055265902,4,CK1,VRK,VRK,VRK3
PKCI,0.5075000000000001,53,KRSA,0.337851929092805,2,AGC,PKC,IOTA,PRKCI
PKCI,0.5075000000000001,53,KRSA,0.337851929092805,2,AGC,PKC,IOTA,PRKCZ
BRSK,0.7375,47,KRSA,0.4129301355578728,2,CAMK,CAMKL,BRSK,BRSK1
BRSK,0.7375,47,KRSA,0.4129301355578728,2,CAMK,CAMKL,BRSK,BRSK2
PASK,0.9,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,PASK,PASK
TAO,0.73,48,KRSA,0.40041710114702816,2,STE,STE20,TAO,TAOK1
TAO,0.73,48,KRSA,0.40041710114702816,2,STE,STE20,TAO,TAOK2
TAO,0.73,48,KRSA,0.40041710114702816,2,STE,STE20,TAO,TAOK3
MTOR,-1.4466666666666663,17,KRSA,0.7883211678832117,4,ATYPICAL,PIKK,FRAP,MTOR
SGK,0.8883333333333333,36,KRSA,0.5505735140771637,3,AGC,SGK,SGK,SGK1
SGK,0.8883333333333333,36,KRSA,0.5505735140771637,3,AGC,SGK,SGK,SGK2
SGK,0.8883333333333333,36,KRSA,0.5505735140771637,3,AGC,SGK,SGK,SGK3
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK11,NEK11
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK2,NEK2
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK3
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK4,NEK4
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK5
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK6
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK7
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK8
NEK,0.19,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK9
CAMK1,1.0666666666666669,28,KRSA,0.6506777893639207,3,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,1.0666666666666669,28,KRSA,0.6506777893639207,3,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,1.0666666666666669,28,KRSA,0.6506777893639207,3,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,1.0666666666666669,28,KRSA,0.6506777893639207,3,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,1.0666666666666669,28,KRSA,0.6506777893639207,3,CAMK,CAMK1,CAMK1,PNCK
P38,-2.0500000000000003,11,KRSA,0.8633993743482794,4,CMGC,MAPK,P38,MAPK11
P38,-2.0500000000000003,11,KRSA,0.8633993743482794,4,CMGC,MAPK,P38,MAPK12
P38,-2.0500000000000003,11,KRSA,0.8633993743482794,4,CMGC,MAPK,P38,MAPK13
P38,-2.0500000000000003,11,KRSA,0.8633993743482794,4,CMGC,MAPK,P38,MAPK14
GSK,-1.2241666666666666,21,KRSA,0.7382690302398331,3,CMGC,GSK,GSK,GSK3A
GSK,-1.2241666666666666,21,KRSA,0.7382690302398331,3,CMGC,GSK,GSK,GSK3B
RAF,-1.0216666666666667,30,KRSA,0.6256517205422315,3,TKL,RAF,RAF,ARAF
RAF,-1.0216666666666667,30,KRSA,0.6256517205422315,3,TKL,RAF,RAF,BRAF
RAF,-1.0216666666666667,30,KRSA,0.6256517205422315,3,TKL,RAF,KSR,KSR1
RAF,-1.0216666666666667,30,KRSA,0.6256517205422315,3,TKL,RAF,KSR,KSR2
RAF,-1.0216666666666667,30,KRSA,0.6256517205422315,3,TKL,RAF,RAF,RAF1
IRAK,-0.9883333333333332,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK1
IRAK,-0.9883333333333332,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK2
IRAK,-0.9883333333333332,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK3
IRAK,-0.9883333333333332,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK4
HAL,0.1225,74,KRSA,0.07507820646506778,1,RGC,RGC,RGC,NPR1
PKG,0.665,49,KRSA,0.38790406673618355,2,AGC,PKG,PKG,PRKG1
PKG,0.665,49,KRSA,0.38790406673618355,2,AGC,PKG,PKG,PRKG2
TTK,-1.215833333333333,23,KRSA,0.7132429614181439,3,OTHER,TTK,TTK,TTK
NAK,-0.345,59,KRSA,0.26277372262773724,2,OTHER,NAK,BIKE,AAK1
NAK,-0.345,59,KRSA,0.26277372262773724,2,OTHER,NAK,BIKE,BMP2K
NAK,-0.345,59,KRSA,0.26277372262773724,2,OTHER,NAK,GAK,GAK
NAK,-0.345,59,KRSA,0.26277372262773724,2,OTHER,NAK,MPSK,STK16
FRAY,-1.4925,16,KRSA,0.8008342022940563,4,STE,STE20,FRAY,OXSR1
FRAY,-1.4925,16,KRSA,0.8008342022940563,4,STE,STE20,FRAY,STK39
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,TKL,MLK,TAK1,MAP3K7
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,MEKK1,MAP3K1
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,ASK,MAP3K15
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,MEKK2,MAP3K2
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,MEKK2,MAP3K3
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,MEKK4,MAP3K4
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,ASK,MAP3K5
STE11,-0.9616666666666668,32,KRSA,0.6006256517205423,3,STE,STE11,ASK,MAP3K6
TLK,-1.211666666666667,24,KRSA,0.7007299270072993,3,OTHER,TLK,TLK,TLK1
TLK,-1.211666666666667,24,KRSA,0.7007299270072993,3,OTHER,TLK,TLK,TLK2
NUAK,-1.1833333333333331,25,KRSA,0.6882168925964547,3,CAMK,CAMKL,NUAK,NUAK1
NUAK,-1.1833333333333331,25,KRSA,0.6882168925964547,3,CAMK,CAMKL,NUAK,NUAK2
MAPKAPK,0.10083333333333332,75,KRSA,0.06256517205422316,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,0.10083333333333332,75,KRSA,0.06256517205422316,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,0.10083333333333332,75,KRSA,0.06256517205422316,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,0.10083333333333332,75,KRSA,0.06256517205422316,1,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,0.10083333333333332,75,KRSA,0.06256517205422316,1,CAMK,MAPKAPK,MNK,MKNK2
PKA,0.6225,50,KRSA,0.3753910323253389,2,AGC,PKA,PKA,PRKACA
PKA,0.6225,50,KRSA,0.3753910323253389,2,AGC,PKA,PKA,PRKACB
PKA,0.6225,50,KRSA,0.3753910323253389,2,AGC,PKA,PKA,PRKACG
PKA,0.6225,50,KRSA,0.3753910323253389,2,AGC,PKA,PKA,PRKX
PKA,0.6225,50,KRSA,0.3753910323253389,2,AGC,PKA,PKA,PRKY
RAD53,0.33166666666666667,60,KRSA,0.2502606882168926,2,CAMK,RAD53,RAD53,CHEK2
IKK,-1.1525,26,KRSA,0.67570385818561,3,OTHER,IKK,IKK,CHUK
IKK,-1.1525,26,KRSA,0.67570385818561,3,OTHER,IKK,IKK,IKBKB
IKK,-1.1525,26,KRSA,0.67570385818561,3,OTHER,IKK,IKK,IKBKE
IKK,-1.1525,26,KRSA,0.67570385818561,3,OTHER,IKK,IKK,TBK1
PAKA,0.08333333333333334,76,KRSA,0.05005213764337852,1,STE,STE20,PAKA,PAK1
PAKA,0.08333333333333334,76,KRSA,0.05005213764337852,1,STE,STE20,PAKA,PAK2
PAKA,0.08333333333333334,76,KRSA,0.05005213764337852,1,STE,STE20,PAKA,PAK3
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,RSK,RPS6KA1
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,RSK,RPS6KA2
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,RSK,RPS6KA3
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,MSK,RPS6KA4
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,MSK,RPS6KA5
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,RSK,RPS6KA6
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,P70,RPS6KB1
RSK,-0.4016666666666666,55,KRSA,0.31282586027111575,2,AGC,RSK,P70,RPS6KB2
CHK1,0.77,46,KRSA,0.4254431699687174,2,CAMK,CAMKL,CHK1,CHEK1
PRKDC,-1.0266666666666666,29,KRSA,0.6381647549530761,3,ATYPICAL,PIKK,DNAPK,PRKDC
GRK,-0.8391666666666666,44,KRSA,0.4504692387904067,2,AGC,GRK,GRK,GRK1
GRK,-0.8391666666666666,44,KRSA,0.4504692387904067,2,AGC,GRK,GRK,GRK4
GRK,-0.8391666666666666,44,KRSA,0.4504692387904067,2,AGC,GRK,GRK,GRK5
GRK,-0.8391666666666666,44,KRSA,0.4504692387904067,2,AGC,GRK,GRK,GRK6
GRK,-0.8391666666666666,44,KRSA,0.4504692387904067,2,AGC,GRK,GRK,GRK7
WNK,-0.8558333333333333,40,KRSA,0.5005213764337852,3,OTHER,WNK,WNK,WNK1
WNK,-0.8558333333333333,40,KRSA,0.5005213764337852,3,OTHER,WNK,WNK,WNK2
WNK,-0.8558333333333333,40,KRSA,0.5005213764337852,3,OTHER,WNK,WNK,WNK3
WNK,-0.8558333333333333,40,KRSA,0.5005213764337852,3,OTHER,WNK,WNK,WNK4
ULK,-0.8608333333333333,38,KRSA,0.5255474452554745,3,OTHER,ULK,FUSED,STK36
ULK,-0.8608333333333333,38,KRSA,0.5255474452554745,3,OTHER,ULK,ULK,ULK1
ULK,-0.8608333333333333,38,KRSA,0.5255474452554745,3,OTHER,ULK,ULK,ULK2
ULK,-0.8608333333333333,38,KRSA,0.5255474452554745,3,OTHER,ULK,ULK,ULK3
ULK,-0.8608333333333333,38,KRSA,0.5255474452554745,3,OTHER,ULK,ULK,ULK4
SLK,0.35583333333333333,57,KRSA,0.28779979144942647,2,STE,STE20,SLK,SLK
SLK,0.35583333333333333,57,KRSA,0.28779979144942647,2,STE,STE20,SLK,STK10
KHS,0.7716666666666667,45,KRSA,0.43795620437956206,2,STE,STE20,KHS,MAP4K1
KHS,0.7716666666666667,45,KRSA,0.43795620437956206,2,STE,STE20,KHS,MAP4K2
KHS,0.7716666666666667,45,KRSA,0.43795620437956206,2,STE,STE20,KHS,MAP4K3
KHS,0.7716666666666667,45,KRSA,0.43795620437956206,2,STE,STE20,KHS,MAP4K5
NIK,-0.8575,39,KRSA,0.5130344108446299,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
BUD32,-0.8658333333333333,37,KRSA,0.5380604796663191,3,OTHER,BUD32,BUD32,TP53RK
CLK,-0.855,41,KRSA,0.4880083420229406,2,CMGC,CLK,CLK,CLK1
CLK,-0.855,41,KRSA,0.4880083420229406,2,CMGC,CLK,CLK,CLK2
CLK,-0.855,41,KRSA,0.4880083420229406,2,CMGC,CLK,CLK,CLK3
CLK,-0.855,41,KRSA,0.4880083420229406,2,CMGC,CLK,CLK,CLK4
MOS,-0.8491666666666666,42,KRSA,0.4754953076120959,2,OTHER,MOS,MOS,MOS
CAMKK,-0.8458333333333333,43,KRSA,0.4629822732012513,2,OTHER,CAMKK,META,CAMKK1
CAMKK,-0.8458333333333333,43,KRSA,0.4629822732012513,2,OTHER,CAMKK,META,CAMKK2
NDR,0.07416666666666666,77,KRSA,0.03753910323253389,1,AGC,NDR,NDR,LATS1
NDR,0.07416666666666666,77,KRSA,0.03753910323253389,1,AGC,NDR,NDR,LATS2
NDR,0.07416666666666666,77,KRSA,0.03753910323253389,1,AGC,NDR,NDR,STK38
NDR,0.07416666666666666,77,KRSA,0.03753910323253389,1,AGC,NDR,NDR,STK38L
DAPK,0.30583333333333335,64,KRSA,0.20020855057351408,1,CAMK,DAPK,DAPK,DAPK1
DAPK,0.30583333333333335,64,KRSA,0.20020855057351408,1,CAMK,DAPK,DAPK,DAPK2
DAPK,0.30583333333333335,64,KRSA,0.20020855057351408,1,CAMK,DAPK,DAPK,DAPK3
DAPK,0.30583333333333335,64,KRSA,0.20020855057351408,1,CAMK,DAPK,DRAK,STK17A
DAPK,0.30583333333333335,64,KRSA,0.20020855057351408,1,CAMK,DAPK,DRAK,STK17B
AUR,0.06249999999999999,78,KRSA,0.02502606882168926,1,OTHER,AUR,AUR,AURKA
AUR,0.06249999999999999,78,KRSA,0.02502606882168926,1,OTHER,AUR,AUR,AURKB
AUR,0.06249999999999999,78,KRSA,0.02502606882168926,1,OTHER,AUR,AUR,AURKC
PKD,-0.31750000000000006,62,KRSA,0.22523461939520334,1,CAMK,PKD,PKD,PRKD1
PKD,-0.31750000000000006,62,KRSA,0.22523461939520334,1,CAMK,PKD,PKD,PRKD2
PKD,-0.31750000000000006,62,KRSA,0.22523461939520334,1,CAMK,PKD,PKD,PRKD3
MSN,0.585,51,KRSA,0.36287799791449427,2,STE,STE20,MSN,MAP4K4
MSN,0.585,51,KRSA,0.36287799791449427,2,STE,STE20,MSN,NRK
MSN,0.585,51,KRSA,0.36287799791449427,2,STE,STE20,MSN,TNIK
PKN,-0.31916666666666665,61,KRSA,0.23774765380604795,1,AGC,PKN,PKN,PKN1
PKN,-0.31916666666666665,61,KRSA,0.23774765380604795,1,AGC,PKN,PKN,PKN2
PKN,-0.31916666666666665,61,KRSA,0.23774765380604795,1,AGC,PKN,PKN,PKN3
MELK,0.145,73,KRSA,0.08759124087591241,1,CAMK,CAMKL,MELK,MELK
PAKB,0.16166666666666665,72,KRSA,0.10010427528675704,1,STE,STE20,PAKB,PAK4
PAKB,0.16166666666666665,72,KRSA,0.10010427528675704,1,STE,STE20,PAKB,PAK5
PAKB,0.16166666666666665,72,KRSA,0.10010427528675704,1,STE,STE20,PAKB,PAK6
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,ACVR1
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,ACVR1B
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,ACVR1C
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE2,ACVR2A
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE2,ACVR2B
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,ACVRL1
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE2,AMHR2
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,BMPR1A
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,BMPR1B
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE2,BMPR2
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE1,TGFBR1
STKR,-0.5766666666666667,52,KRSA,0.35036496350364965,2,TKL,STKR,TYPE2,TGFBR2
ATM,-1.2875,19,KRSA,0.7632950990615224,4,ATYPICAL,PIKK,ATM,ATM
ATR,-0.9033333333333332,34,KRSA,0.5755995828988529,3,ATYPICAL,PIKK,ATR,ATR
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,ILK,ILK
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,MLK,MAP3K10
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,MLK,MAP3K11
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,LZK,MAP3K12
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,LZK,MAP3K13
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,MLK,MAP3K9
MLK,-0.2033333333333333,69,KRSA,0.13764337851929093,1,TKL,MLK,HH498,TNNI3K
PIM,0.39,56,KRSA,0.30031282586027114,2,CAMK,PIM,PIM,PIM1
PIM,0.39,56,KRSA,0.30031282586027114,2,CAMK,PIM,PIM,PIM2
PIM,0.39,56,KRSA,0.30031282586027114,2,CAMK,PIM,PIM,PIM3
COT,0.2716666666666667,66,KRSA,0.17518248175182483,1,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
VRK1,-0.30833333333333335,63,KRSA,0.2127215849843587,1,CK1,VRK,VRK,VRK1
RIPK,0.24416666666666667,67,KRSA,0.16266944734098018,1,TKL,RIPK,RIPK,ANKK1
RIPK,0.24416666666666667,67,KRSA,0.16266944734098018,1,TKL,RIPK,RIPK,RIPK1
RIPK,0.24416666666666667,67,KRSA,0.16266944734098018,1,TKL,RIPK,RIPK,RIPK2
RIPK,0.24416666666666667,67,KRSA,0.16266944734098018,1,TKL,RIPK,RIPK,RIPK3
RIPK,0.24416666666666667,67,KRSA,0.16266944734098018,1,TKL,RIPK,RIPK,RIPK4
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,GEK,CDC42BPA
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,GEK,CDC42BPB
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,GEK,CDC42BPG
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,CRIK,CIT
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,GEK,DMPK
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,ROCK,ROCK1
DMPK,-1.1075,27,KRSA,0.6631908237747653,3,AGC,DMPK,ROCK,ROCK2
MST,-0.3541666666666667,58,KRSA,0.27528675703858185,2,STE,STE20,MST,STK3
