Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PKCI,0.7108333333333333,49,KRSA,0.3753910323253389,2,AGC,PKC,IOTA,PRKCI
PKCI,0.7108333333333333,49,KRSA,0.3753910323253389,2,AGC,PKC,IOTA,PRKCZ
DAPK,-0.5191666666666667,55,KRSA,0.30031282586027114,2,CAMK,DAPK,DAPK,DAPK1
DAPK,-0.5191666666666667,55,KRSA,0.30031282586027114,2,CAMK,DAPK,DAPK,DAPK2
DAPK,-0.5191666666666667,55,KRSA,0.30031282586027114,2,CAMK,DAPK,DAPK,DAPK3
DAPK,-0.5191666666666667,55,KRSA,0.30031282586027114,2,CAMK,DAPK,DRAK,STK17A
DAPK,-0.5191666666666667,55,KRSA,0.30031282586027114,2,CAMK,DAPK,DRAK,STK17B
VRK1,-0.7775000000000001,47,KRSA,0.4129301355578728,2,CK1,VRK,VRK,VRK1
NDR,-0.06416666666666664,76,KRSA,0.02502606882168926,1,AGC,NDR,NDR,LATS1
NDR,-0.06416666666666664,76,KRSA,0.02502606882168926,1,AGC,NDR,NDR,LATS2
NDR,-0.06416666666666664,76,KRSA,0.02502606882168926,1,AGC,NDR,NDR,STK38
NDR,-0.06416666666666664,76,KRSA,0.02502606882168926,1,AGC,NDR,NDR,STK38L
AKT,0.47,56,KRSA,0.27528675703858185,2,AGC,AKT,AKT,AKT1
AKT,0.47,56,KRSA,0.27528675703858185,2,AGC,AKT,AKT,AKT2
AKT,0.47,56,KRSA,0.27528675703858185,2,AGC,AKT,AKT,AKT3
RAD53,0.7066666666666667,50,KRSA,0.36287799791449427,2,CAMK,RAD53,RAD53,CHEK2
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,RSK,RPS6KA1
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,RSK,RPS6KA2
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,RSK,RPS6KA3
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,MSK,RPS6KA4
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,MSK,RPS6KA5
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,RSK,RPS6KA6
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,P70,RPS6KB1
RSK,0.37583333333333335,62,KRSA,0.20020855057351408,1,AGC,RSK,P70,RPS6KB2
MSN,-0.05166666666666667,77,KRSA,0.01251303441084463,1,STE,STE20,MSN,MAP4K4
MSN,-0.05166666666666667,77,KRSA,0.01251303441084463,1,STE,STE20,MSN,NRK
MSN,-0.05166666666666667,77,KRSA,0.01251303441084463,1,STE,STE20,MSN,TNIK
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,CMGC,CK2,CK2,CSNK2A1
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,CMGC,CK2,CK2,CSNK2A2
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,NA,NA,NA,CSNK2A3
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK1
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK2
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK3
CAMK2,-0.16166666666666665,71,KRSA,0.08759124087591241,1,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2,-0.16166666666666665,71,KRSA,0.08759124087591241,1,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2,-0.16166666666666665,71,KRSA,0.08759124087591241,1,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,-0.16166666666666665,71,KRSA,0.08759124087591241,1,CAMK,CAMK2,CAMK2,CAMK2G
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,ACVR1
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,ACVR1B
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,ACVR1C
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE2,ACVR2A
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE2,ACVR2B
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,ACVRL1
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE2,AMHR2
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,BMPR1A
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,BMPR1B
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE2,BMPR2
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE1,TGFBR1
STKR,-0.465,57,KRSA,0.26277372262773724,2,TKL,STKR,TYPE2,TGFBR2
CHK1,-0.005,78,KRSA,0,1,CAMK,CAMKL,CHK1,CHEK1
PKCD,0.47,56,KRSA,0.27528675703858185,2,AGC,PKC,DELTA,PRKCD
PKCD,0.47,56,KRSA,0.27528675703858185,2,AGC,PKC,DELTA,PRKCQ
PKCH,-0.5875,52,KRSA,0.337851929092805,2,AGC,PKC,ETA,PRKCE
PKCH,-0.5875,52,KRSA,0.337851929092805,2,AGC,PKC,ETA,PRKCH
PIM,0.09666666666666668,74,KRSA,0.05005213764337852,1,CAMK,PIM,PIM,PIM1
PIM,0.09666666666666668,74,KRSA,0.05005213764337852,1,CAMK,PIM,PIM,PIM2
PIM,0.09666666666666668,74,KRSA,0.05005213764337852,1,CAMK,PIM,PIM,PIM3
GRK,-0.4083333333333333,60,KRSA,0.22523461939520334,1,AGC,GRK,GRK,GRK1
GRK,-0.4083333333333333,60,KRSA,0.22523461939520334,1,AGC,GRK,GRK,GRK4
GRK,-0.4083333333333333,60,KRSA,0.22523461939520334,1,AGC,GRK,GRK,GRK5
GRK,-0.4083333333333333,60,KRSA,0.22523461939520334,1,AGC,GRK,GRK,GRK6
GRK,-0.4083333333333333,60,KRSA,0.22523461939520334,1,AGC,GRK,GRK,GRK7
MELK,-0.4558333333333333,58,KRSA,0.2502606882168926,2,CAMK,CAMKL,MELK,MELK
PDK1,-4.774166666666667,1,KRSA,0.9885297184567258,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-4.774166666666667,1,KRSA,0.9885297184567258,4,AGC,PDK1,PDK1,PDPK1
PKCA,-4.109166666666667,5,KRSA,0.9384775808133472,4,AGC,PKC,ALPHA,PRKCA
PKCA,-4.109166666666667,5,KRSA,0.9384775808133472,4,AGC,PKC,ALPHA,PRKCB
PKCA,-4.109166666666667,5,KRSA,0.9384775808133472,4,AGC,PKC,ALPHA,PRKCG
JNK,-4.070833333333333,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK10
JNK,-4.070833333333333,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK8
JNK,-4.070833333333333,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK9
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK1,MAPK1
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK7,MAPK15
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK1,MAPK3
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK3,MAPK4
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK3,MAPK6
ERK,-4.610833333333333,2,KRSA,0.9760166840458812,4,CMGC,MAPK,ERK5,MAPK7
PEK,-3.875,7,KRSA,0.913451511991658,4,OTHER,PEK,HRI,EIF2AK1
PEK,-3.875,7,KRSA,0.913451511991658,4,OTHER,PEK,PKR,EIF2AK2
PEK,-3.875,7,KRSA,0.913451511991658,4,OTHER,PEK,PEK,EIF2AK3
PEK,-3.875,7,KRSA,0.913451511991658,4,OTHER,PEK,GCN2,EIF2AK4
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDC2,CDK1
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK10,CDK10
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CRK7,CDK12
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CRK7,CDK13
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK8,CDK19
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDC2,CDK2
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CCRK,CDK20
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDC2,CDK3
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK4,CDK4
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK5,CDK5
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK4,CDK6
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK7,CDK7
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK8,CDK8
CDK,-4.4325,3,KRSA,0.9635036496350365,4,CMGC,CDK,CDK9,CDK9
CDK,-4.4325,3,KRSA,0.9635036496350365,4,NA,NA,NA,CDK11A
CDK,-4.4325,3,KRSA,0.9635036496350365,4,NA,NA,NA,CDK11B
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,DYRK2,DYRK3
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-4.2475,4,KRSA,0.9509906152241918,4,CMGC,DYRK,PRP4,PRPF4B
P38,-3.4408333333333334,9,KRSA,0.8884254431699687,4,CMGC,MAPK,P38,MAPK11
P38,-3.4408333333333334,9,KRSA,0.8884254431699687,4,CMGC,MAPK,P38,MAPK12
P38,-3.4408333333333334,9,KRSA,0.8884254431699687,4,CMGC,MAPK,P38,MAPK13
P38,-3.4408333333333334,9,KRSA,0.8884254431699687,4,CMGC,MAPK,P38,MAPK14
NMO,-3.1416666666666666,10,KRSA,0.8759124087591241,4,CMGC,MAPK,NMO,NLK
PLK,-3.515,8,KRSA,0.9009384775808134,4,NA,NA,NA,PLK5
PLK,-3.515,8,KRSA,0.9009384775808134,4,OTHER,PLK,PLK1,PLK1
PLK,-3.515,8,KRSA,0.9009384775808134,4,OTHER,PLK,PLK2,PLK2
PLK,-3.515,8,KRSA,0.9009384775808134,4,OTHER,PLK,PLK2,PLK3
PLK,-3.515,8,KRSA,0.9009384775808134,4,OTHER,PLK,SAK,PLK4
PDHK,-1.8833333333333333,20,KRSA,0.7507820646506778,4,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,-1.8833333333333333,20,KRSA,0.7507820646506778,4,ATYPICAL,PDHK,PDHK,PDK2
PDHK,-1.8833333333333333,20,KRSA,0.7507820646506778,4,ATYPICAL,PDHK,PDHK,PDK3
PDHK,-1.8833333333333333,20,KRSA,0.7507820646506778,4,ATYPICAL,PDHK,PDHK,PDK4
MTOR,-1.7591666666666668,21,KRSA,0.7382690302398331,3,ATYPICAL,PIKK,FRAP,MTOR
QIK,-2.25,14,KRSA,0.8258602711157456,4,CAMK,CAMKL,QIK,SIK1
QIK,-2.25,14,KRSA,0.8258602711157456,4,CAMK,CAMKL,QIK,SIK2
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK1,MAP2K1
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK1,MAP2K2
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK3,MAP2K3
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK4,MAP2K4
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK5,MAP2K5
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK3,MAP2K6
STE7,-2.461666666666667,11,KRSA,0.8633993743482794,4,STE,STE7,MEK7,MAP2K7
PHK,-2.2091666666666665,15,KRSA,0.8133472367049009,4,CAMK,PHK,PHK,PHKG1
PHK,-2.2091666666666665,15,KRSA,0.8133472367049009,4,CAMK,PHK,PHK,PHKG2
FRAY,-2.1791666666666667,16,KRSA,0.8008342022940563,4,STE,STE20,FRAY,OXSR1
FRAY,-2.1791666666666667,16,KRSA,0.8008342022940563,4,STE,STE20,FRAY,STK39
PKA,2.2741666666666664,13,KRSA,0.8383733055265902,4,AGC,PKA,PKA,PRKACA
PKA,2.2741666666666664,13,KRSA,0.8383733055265902,4,AGC,PKA,PKA,PRKACB
PKA,2.2741666666666664,13,KRSA,0.8383733055265902,4,AGC,PKA,PKA,PRKACG
PKA,2.2741666666666664,13,KRSA,0.8383733055265902,4,AGC,PKA,PKA,PRKX
PKA,2.2741666666666664,13,KRSA,0.8383733055265902,4,AGC,PKA,PKA,PRKY
PKG,2.444166666666667,12,KRSA,0.8508863399374348,4,AGC,PKG,PKG,PRKG1
PKG,2.444166666666667,12,KRSA,0.8508863399374348,4,AGC,PKG,PKG,PRKG2
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-A,CSNK1A1
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-A,CSNK1A1L
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-D,CSNK1D
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-D,CSNK1E
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-G,CSNK1G1
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-G,CSNK1G2
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,CK1,CK1-G,CSNK1G3
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,TTBK,TTBK,TTBK1
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,TTBK,TTBK,TTBK2
CK1,-2.035,18,KRSA,0.7758081334723671,4,CK1,VRK,VRK,VRK3
TLK,-1.4958333333333331,25,KRSA,0.6882168925964547,3,OTHER,TLK,TLK,TLK1
TLK,-1.4958333333333331,25,KRSA,0.6882168925964547,3,OTHER,TLK,TLK,TLK2
CAMK1,1.2975,30,KRSA,0.6256517205422315,3,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,1.2975,30,KRSA,0.6256517205422315,3,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,1.2975,30,KRSA,0.6256517205422315,3,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,1.2975,30,KRSA,0.6256517205422315,3,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,1.2975,30,KRSA,0.6256517205422315,3,CAMK,CAMK1,CAMK1,PNCK
LKB,-2.138333333333333,17,KRSA,0.7883211678832117,4,CAMK,CAMKL,LKB,STK11
PKN,-1.1341666666666668,36,KRSA,0.5505735140771637,3,AGC,PKN,PKN,PKN1
PKN,-1.1341666666666668,36,KRSA,0.5505735140771637,3,AGC,PKN,PKN,PKN2
PKN,-1.1341666666666668,36,KRSA,0.5505735140771637,3,AGC,PKN,PKN,PKN3
TTK,-1.5008333333333337,24,KRSA,0.7007299270072993,3,OTHER,TTK,TTK,TTK
RAF,-1.6516666666666666,22,KRSA,0.7257559958289885,3,TKL,RAF,RAF,ARAF
RAF,-1.6516666666666666,22,KRSA,0.7257559958289885,3,TKL,RAF,RAF,BRAF
RAF,-1.6516666666666666,22,KRSA,0.7257559958289885,3,TKL,RAF,KSR,KSR1
RAF,-1.6516666666666666,22,KRSA,0.7257559958289885,3,TKL,RAF,KSR,KSR2
RAF,-1.6516666666666666,22,KRSA,0.7257559958289885,3,TKL,RAF,RAF,RAF1
NUAK,-1.4875,26,KRSA,0.67570385818561,3,CAMK,CAMKL,NUAK,NUAK1
NUAK,-1.4875,26,KRSA,0.67570385818561,3,CAMK,CAMKL,NUAK,NUAK2
MLCK,-0.2275,68,KRSA,0.1251303441084463,1,CAMK,MLCK,MLCK,MYLK
MLCK,-0.2275,68,KRSA,0.1251303441084463,1,CAMK,MLCK,MLCK,MYLK2
MLCK,-0.2275,68,KRSA,0.1251303441084463,1,CAMK,MLCK,MLCK,TTN
RIPK,1.21,32,KRSA,0.6006256517205423,3,TKL,RIPK,RIPK,ANKK1
RIPK,1.21,32,KRSA,0.6006256517205423,3,TKL,RIPK,RIPK,RIPK1
RIPK,1.21,32,KRSA,0.6006256517205423,3,TKL,RIPK,RIPK,RIPK2
RIPK,1.21,32,KRSA,0.6006256517205423,3,TKL,RIPK,RIPK,RIPK3
RIPK,1.21,32,KRSA,0.6006256517205423,3,TKL,RIPK,RIPK,RIPK4
ATM,-1.16,34,KRSA,0.5755995828988529,3,ATYPICAL,PIKK,ATM,ATM
PRKDC,-1.355,27,KRSA,0.6631908237747653,3,ATYPICAL,PIKK,DNAPK,PRKDC
BARK2,0.7108333333333333,49,KRSA,0.3753910323253389,2,AGC,GRK,BARK,GRK3
TAO,-0.1733333333333333,70,KRSA,0.10010427528675704,1,STE,STE20,TAO,TAOK1
TAO,-0.1733333333333333,70,KRSA,0.10010427528675704,1,STE,STE20,TAO,TAOK2
TAO,-0.1733333333333333,70,KRSA,0.10010427528675704,1,STE,STE20,TAO,TAOK3
BUD32,-1.0716666666666668,37,KRSA,0.5380604796663191,3,OTHER,BUD32,BUD32,TP53RK
CAMKK,-1.0533333333333332,43,KRSA,0.4629822732012513,2,OTHER,CAMKK,META,CAMKK1
CAMKK,-1.0533333333333332,43,KRSA,0.4629822732012513,2,OTHER,CAMKK,META,CAMKK2
WNK,-1.0641666666666667,38,KRSA,0.5255474452554745,3,OTHER,WNK,WNK,WNK1
WNK,-1.0641666666666667,38,KRSA,0.5255474452554745,3,OTHER,WNK,WNK,WNK2
WNK,-1.0641666666666667,38,KRSA,0.5255474452554745,3,OTHER,WNK,WNK,WNK3
WNK,-1.0641666666666667,38,KRSA,0.5255474452554745,3,OTHER,WNK,WNK,WNK4
ULK,-1.0575,42,KRSA,0.4754953076120959,2,OTHER,ULK,FUSED,STK36
ULK,-1.0575,42,KRSA,0.4754953076120959,2,OTHER,ULK,ULK,ULK1
ULK,-1.0575,42,KRSA,0.4754953076120959,2,OTHER,ULK,ULK,ULK2
ULK,-1.0575,42,KRSA,0.4754953076120959,2,OTHER,ULK,ULK,ULK3
ULK,-1.0575,42,KRSA,0.4754953076120959,2,OTHER,ULK,ULK,ULK4
NIK,-1.0608333333333333,41,KRSA,0.4880083420229406,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
CLK,-1.0625,39,KRSA,0.5130344108446299,3,CMGC,CLK,CLK,CLK1
CLK,-1.0625,39,KRSA,0.5130344108446299,3,CMGC,CLK,CLK,CLK2
CLK,-1.0625,39,KRSA,0.5130344108446299,3,CMGC,CLK,CLK,CLK3
CLK,-1.0625,39,KRSA,0.5130344108446299,3,CMGC,CLK,CLK,CLK4
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,GEK,CDC42BPA
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,GEK,CDC42BPB
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,GEK,CDC42BPG
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,CRIK,CIT
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,GEK,DMPK
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,ROCK,ROCK1
DMPK,-1.325,29,KRSA,0.6381647549530761,3,AGC,DMPK,ROCK,ROCK2
HAL,1.1916666666666669,33,KRSA,0.5881126173096975,3,RGC,RGC,RGC,NPR1
GSK,-1.580833333333333,23,KRSA,0.7132429614181439,3,CMGC,GSK,GSK,GSK3A
GSK,-1.580833333333333,23,KRSA,0.7132429614181439,3,CMGC,GSK,GSK,GSK3B
IRAK,-1.215,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK1
IRAK,-1.215,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK2
IRAK,-1.215,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK3
IRAK,-1.215,31,KRSA,0.6131386861313869,3,TKL,IRAK,IRAK,IRAK4
AMPK,0.52,54,KRSA,0.31282586027111575,2,CAMK,CAMKL,AMPK,PRKAA1
AMPK,0.52,54,KRSA,0.31282586027111575,2,CAMK,CAMKL,AMPK,PRKAA2
MAPKAPK,-0.35000000000000003,63,KRSA,0.18769551616266944,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,-0.35000000000000003,63,KRSA,0.18769551616266944,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,-0.35000000000000003,63,KRSA,0.18769551616266944,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,-0.35000000000000003,63,KRSA,0.18769551616266944,1,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,-0.35000000000000003,63,KRSA,0.18769551616266944,1,CAMK,MAPKAPK,MNK,MKNK2
COT,-0.09166666666666667,75,KRSA,0.03753910323253389,1,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
IKK,-1.1366666666666667,35,KRSA,0.5630865484880083,3,OTHER,IKK,IKK,CHUK
IKK,-1.1366666666666667,35,KRSA,0.5630865484880083,3,OTHER,IKK,IKK,IKBKB
IKK,-1.1366666666666667,35,KRSA,0.5630865484880083,3,OTHER,IKK,IKK,IKBKE
IKK,-1.1366666666666667,35,KRSA,0.5630865484880083,3,OTHER,IKK,IKK,TBK1
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,TKL,MLK,TAK1,MAP3K7
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,MEKK1,MAP3K1
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,ASK,MAP3K15
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,MEKK2,MAP3K2
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,MEKK2,MAP3K3
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,MEKK4,MAP3K4
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,ASK,MAP3K5
STE11,-1.0416666666666667,44,KRSA,0.4504692387904067,2,STE,STE11,ASK,MAP3K6
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK1
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK2
SGK,0.1975,69,KRSA,0.11261730969760167,1,AGC,SGK,SGK,SGK3
SLK,-0.5408333333333333,53,KRSA,0.32533889468196037,2,STE,STE20,SLK,SLK
SLK,-0.5408333333333333,53,KRSA,0.32533889468196037,2,STE,STE20,SLK,STK10
BRSK,0.37833333333333335,61,KRSA,0.2127215849843587,1,CAMK,CAMKL,BRSK,BRSK1
BRSK,0.37833333333333335,61,KRSA,0.2127215849843587,1,CAMK,CAMKL,BRSK,BRSK2
KHS,0.34500000000000003,64,KRSA,0.17518248175182483,1,STE,STE20,KHS,MAP4K1
KHS,0.34500000000000003,64,KRSA,0.17518248175182483,1,STE,STE20,KHS,MAP4K2
KHS,0.34500000000000003,64,KRSA,0.17518248175182483,1,STE,STE20,KHS,MAP4K3
KHS,0.34500000000000003,64,KRSA,0.17518248175182483,1,STE,STE20,KHS,MAP4K5
MOS,0.92,46,KRSA,0.4254431699687174,2,OTHER,MOS,MOS,MOS
PASK,0.3408333333333334,65,KRSA,0.16266944734098018,1,CAMK,CAMKL,PASK,PASK
AUR,0.4116666666666667,59,KRSA,0.23774765380604795,1,OTHER,AUR,AUR,AURKA
AUR,0.4116666666666667,59,KRSA,0.23774765380604795,1,OTHER,AUR,AUR,AURKB
AUR,0.4116666666666667,59,KRSA,0.23774765380604795,1,OTHER,AUR,AUR,AURKC
PAKA,0.13416666666666666,72,KRSA,0.07507820646506778,1,STE,STE20,PAKA,PAK1
PAKA,0.13416666666666666,72,KRSA,0.07507820646506778,1,STE,STE20,PAKA,PAK2
PAKA,0.13416666666666666,72,KRSA,0.07507820646506778,1,STE,STE20,PAKA,PAK3
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,CMGC,CK2,CK2,CSNK2A1
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,CMGC,CK2,CK2,CSNK2A2
CK2,-0.3166666666666667,66,KRSA,0.15015641293013557,1,NA,NA,NA,CSNK2A3
ATR,-1.0616666666666668,40,KRSA,0.5005213764337852,3,ATYPICAL,PIKK,ATR,ATR
PKD,-0.23333333333333336,67,KRSA,0.13764337851929093,1,CAMK,PKD,PKD,PRKD1
PKD,-0.23333333333333336,67,KRSA,0.13764337851929093,1,CAMK,PKD,PKD,PRKD2
PKD,-0.23333333333333336,67,KRSA,0.13764337851929093,1,CAMK,PKD,PKD,PRKD3
MST,-2.0175,19,KRSA,0.7632950990615224,4,STE,STE20,MST,STK3
MST,-2.0175,19,KRSA,0.7632950990615224,4,STE,STE20,MST,STK4
MELK,-0.4558333333333333,58,KRSA,0.2502606882168926,2,CAMK,CAMKL,MELK,MELK
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,ILK,ILK
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,MLK,MAP3K10
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,MLK,MAP3K11
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,LZK,MAP3K12
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,LZK,MAP3K13
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,MLK,MAP3K9
MLK,-0.615,51,KRSA,0.35036496350364965,2,TKL,MLK,HH498,TNNI3K
NEK,-0.7216666666666667,48,KRSA,0.40041710114702816,2,OTHER,NEK,NEK11,NEK11
NEK,-0.7216666666666667,48,KRSA,0.40041710114702816,2,OTHER,NEK,NEK2,NEK2
NEK,-0.7216666666666667,48,KRSA,0.40041710114702816,2,OTHER,NEK,NEK1,NEK3
NEK,-0.7216666666666667,48,KRSA,0.40041710114702816,2,OTHER,NEK,NEK4,NEK4
