Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PKG,0.07750000000000005,73,KRSA,0.08759124087591241,1,AGC,PKG,PKG,PRKG2
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,MAP4K4
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,NRK
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,TNIK
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACA
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACB
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKACG
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKX
PKA,-0.01000000000000004,79,KRSA,0.01251303441084463,1,AGC,PKA,PKA,PRKY
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,OXSR1
FRAY,-1.2325,12,KRSA,0.8508863399374348,4,STE,STE20,FRAY,STK39
ATM,-0.4133333333333334,56,KRSA,0.30031282586027114,2,ATYPICAL,PIKK,ATM,ATM
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1C
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,ACVR2A
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,ACVR2B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVRL1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,AMHR2
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,BMPR1A
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,BMPR1B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,BMPR2
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,TGFBR1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,TGFBR2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1L
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1D
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1E
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G3
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,VRK,VRK,VRK3
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA1
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA2
MTOR,-0.6791666666666667,28,KRSA,0.6506777893639207,3,ATYPICAL,PIKK,FRAP,MTOR
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK3
MST,0.075,74,KRSA,0.07507820646506778,1,STE,STE20,MST,STK4
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA2
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA3
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA4
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,MSK,RPS6KA5
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,RSK,RPS6KA6
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB1
RSK,-0.4825,44,KRSA,0.4504692387904067,2,AGC,RSK,P70,RPS6KB2
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK1
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK2
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK3
LKB,-0.47166666666666673,50,KRSA,0.3753910323253389,2,CAMK,CAMKL,LKB,STK11
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM1
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM2
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM3
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCI
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCZ
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,-0.6891666666666667,25,KRSA,0.6882168925964547,3,CAMK,MAPKAPK,MNK,MKNK2
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCA
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCB
PKCA,-2.94,1,KRSA,0.9885297184567258,4,AGC,PKC,ALPHA,PRKCG
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK1
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK10,CDK10
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CRK7,CDK12
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CRK7,CDK13
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK8,CDK19
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK2
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CCRK,CDK20
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDC2,CDK3
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK4,CDK4
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK5,CDK5
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK4,CDK6
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK7,CDK7
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK8,CDK8
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,CMGC,CDK,CDK9,CDK9
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,NA,NA,NA,CDK11A
CDK,-2.0233333333333334,4,KRSA,0.9509906152241918,4,NA,NA,NA,CDK11B
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,HRI,EIF2AK1
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,PKR,EIF2AK2
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,PEK,EIF2AK3
PEK,-2.171666666666667,3,KRSA,0.9635036496350365,4,OTHER,PEK,GCN2,EIF2AK4
PKCH,0.8966666666666667,22,KRSA,0.7257559958289885,3,AGC,PKC,ETA,PRKCE
PKCH,0.8966666666666667,22,KRSA,0.7257559958289885,3,AGC,PKC,ETA,PRKCH
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD1
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD2
PKD,-0.3908333333333333,58,KRSA,0.27528675703858185,2,CAMK,PKD,PKD,PRKD3
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK11
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK12
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK13
P38,-1.5008333333333332,7,KRSA,0.913451511991658,4,CMGC,MAPK,P38,MAPK14
RAD53,0.06666666666666665,75,KRSA,0.06256517205422316,1,CAMK,RAD53,RAD53,CHEK2
ATM,-0.4133333333333334,56,KRSA,0.30031282586027114,2,ATYPICAL,PIKK,ATM,ATM
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK10
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK8
JNK,-1.6424999999999998,6,KRSA,0.9259645464025026,4,CMGC,MAPK,JNK,MAPK9
PKCD,0.3566666666666667,59,KRSA,0.26277372262773724,2,AGC,PKC,DELTA,PRKCD
PKCD,0.3566666666666667,59,KRSA,0.26277372262773724,2,AGC,PKC,DELTA,PRKCQ
ATR,-0.4183333333333333,55,KRSA,0.31282586027111575,2,ATYPICAL,PIKK,ATR,ATR
VRK1,-0.01916666666666661,77,KRSA,0.03753910323253389,1,CK1,VRK,VRK,VRK1
COT,0.7116666666666667,24,KRSA,0.7007299270072993,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK1,MAPK1
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK7,MAPK15
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK1,MAPK3
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK3,MAPK4
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK3,MAPK6
ERK,-1.3383333333333334,10,KRSA,0.8759124087591241,4,CMGC,MAPK,ERK5,MAPK7
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT1
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT2
AKT,-1.0258333333333334,16,KRSA,0.8008342022940563,4,AGC,AKT,AKT,AKT3
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-A,CSNK1A1L
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1D
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-D,CSNK1E
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,CK1,CK1-G,CSNK1G3
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK1
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,TTBK,TTBK,TTBK2
CK1,-1.0816666666666668,14,KRSA,0.8258602711157456,4,CK1,VRK,VRK,VRK3
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK1
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK2
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK3
IRAK,0.04833333333333334,76,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK4
QIK,-1.765,5,KRSA,0.9384775808133472,4,CAMK,CAMKL,QIK,SIK1
QIK,-1.765,5,KRSA,0.9384775808133472,4,CAMK,CAMKL,QIK,SIK2
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM1
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM2
PIM,-0.11499999999999998,71,KRSA,0.11261730969760167,1,CAMK,PIM,PIM,PIM3
CHK1,0.01583333333333333,78,KRSA,0.02502606882168926,1,CAMK,CAMKL,CHK1,CHEK1
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,0.585,36,KRSA,0.5505735140771637,3,CAMK,CAMK2,CAMK2,CAMK2G
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK1
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK4
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK5
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK6
GRK,-0.5425,40,KRSA,0.5005213764337852,3,AGC,GRK,GRK,GRK7
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCI
PKCI,-0.4616666666666666,52,KRSA,0.35036496350364965,2,AGC,PKC,IOTA,PRKCZ
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK1
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK2
PAKA,-1.055,15,KRSA,0.8133472367049009,4,STE,STE20,PAKA,PAK3
NMO,-1.3083333333333331,11,KRSA,0.8633993743482794,4,CMGC,MAPK,NMO,NLK
PHK,-2.26,2,KRSA,0.9760166840458812,4,CAMK,PHK,PHK,PHKG1
PHK,-2.26,2,KRSA,0.9760166840458812,4,CAMK,PHK,PHK,PHKG2
CK2,-0.6583333333333333,30,KRSA,0.6256517205422315,3,CMGC,CK2,CK2,CSNK2A1
CK2,-0.6583333333333333,30,KRSA,0.6256517205422315,3,CMGC,CK2,CK2,CSNK2A2
CK2,-0.6583333333333333,30,KRSA,0.6256517205422315,3,NA,NA,NA,CSNK2A3
PKG,0.07750000000000005,73,KRSA,0.08759124087591241,1,AGC,PKG,PKG,PRKG1
PKG,0.07750000000000005,73,KRSA,0.08759124087591241,1,AGC,PKG,PKG,PRKG2
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVR1C
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,ACVR2A
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,ACVR2B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,ACVRL1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,AMHR2
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,BMPR1A
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,BMPR1B
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,BMPR2
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE1,TGFBR1
STKR,-0.22583333333333336,68,KRSA,0.15015641293013557,1,TKL,STKR,TYPE2,TGFBR2
MELK,-0.10750000000000004,72,KRSA,0.10010427528675704,1,CAMK,CAMKL,MELK,MELK
PDK1,-0.9783333333333332,18,KRSA,0.7758081334723671,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-0.9783333333333332,18,KRSA,0.7758081334723671,4,AGC,PDK1,PDK1,PDPK1
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,NA,NA,NA,PLK5
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK1,PLK1
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK2,PLK2
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,PLK2,PLK3
PLK,-0.9308333333333332,21,KRSA,0.7382690302398331,3,OTHER,PLK,SAK,PLK4
GSK,-0.3416666666666667,60,KRSA,0.2502606882168926,2,CMGC,GSK,GSK,GSK3A
GSK,-0.3416666666666667,60,KRSA,0.2502606882168926,2,CMGC,GSK,GSK,GSK3B
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK2
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK3
PDHK,-1.3458333333333332,9,KRSA,0.8884254431699687,4,ATYPICAL,PDHK,PDHK,PDK4
NDR,-0.5508333333333334,39,KRSA,0.5130344108446299,3,AGC,NDR,NDR,LATS1
NDR,-0.5508333333333334,39,KRSA,0.5130344108446299,3,AGC,NDR,NDR,LATS2
NDR,-0.5508333333333334,39,KRSA,0.5130344108446299,3,AGC,NDR,NDR,STK38
NDR,-0.5508333333333334,39,KRSA,0.5130344108446299,3,AGC,NDR,NDR,STK38L
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK11,NEK11
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK2,NEK2
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK3
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK4,NEK4
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK1,NEK5
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK6
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK6,NEK7
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK8
NEK,0.15666666666666665,70,KRSA,0.1251303441084463,1,OTHER,NEK,NEK8,NEK9
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK1
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK2
SGK,-0.23916666666666664,67,KRSA,0.16266944734098018,1,AGC,SGK,SGK,SGK3
MLCK,0.4783333333333333,47,KRSA,0.4129301355578728,2,CAMK,MLCK,MLCK,MYLK
MLCK,0.4783333333333333,47,KRSA,0.4129301355578728,2,CAMK,MLCK,MLCK,MYLK2
MLCK,0.4783333333333333,47,KRSA,0.4129301355578728,2,CAMK,MLCK,MLCK,TTN
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK1,MAP2K1
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK1,MAP2K2
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK3,MAP2K3
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK4,MAP2K4
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK5,MAP2K5
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK3,MAP2K6
STE7,-0.645,31,KRSA,0.6131386861313869,3,STE,STE7,MEK7,MAP2K7
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,MAP4K4
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,NRK
MSN,0.5966666666666667,34,KRSA,0.5755995828988529,3,STE,STE20,MSN,TNIK
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK1
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK2
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DAPK,DAPK3
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DRAK,STK17A
DAPK,-0.5575,38,KRSA,0.5255474452554745,3,CAMK,DAPK,DRAK,STK17B
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,TKL,MLK,TAK1,MAP3K7
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,MEKK1,MAP3K1
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,ASK,MAP3K15
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,MEKK2,MAP3K2
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,MEKK2,MAP3K3
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,MEKK4,MAP3K4
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,ASK,MAP3K5
STE11,-0.42166666666666675,54,KRSA,0.32533889468196037,2,STE,STE11,ASK,MAP3K6
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPA
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPB
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,CDC42BPG
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,CRIK,CIT
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,GEK,DMPK
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,ROCK,ROCK1
DMPK,-1.3725,8,KRSA,0.9009384775808134,4,AGC,DMPK,ROCK,ROCK2
BARK2,-0.3933333333333333,57,KRSA,0.28779979144942647,2,AGC,GRK,BARK,GRK3
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,ANKK1
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK1
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK2
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK3
RIPK,-0.29500000000000004,64,KRSA,0.20020855057351408,1,TKL,RIPK,RIPK,RIPK4
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,CHUK
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,IKBKB
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,IKBKE
IKK,-1.1033333333333333,13,KRSA,0.8383733055265902,4,OTHER,IKK,IKK,TBK1
AUR,0.005,80,KRSA,0,1,OTHER,AUR,AUR,AURKA
AUR,0.005,80,KRSA,0,1,OTHER,AUR,AUR,AURKB
AUR,0.005,80,KRSA,0,1,OTHER,AUR,AUR,AURKC
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,ARAF
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,BRAF
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,KSR,KSR1
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,KSR,KSR2
RAF,-1.0108333333333333,17,KRSA,0.7883211678832117,4,TKL,RAF,RAF,RAF1
PKN,-0.5641666666666667,37,KRSA,0.5380604796663191,3,AGC,PKN,PKN,PKN1
PKN,-0.5641666666666667,37,KRSA,0.5380604796663191,3,AGC,PKN,PKN,PKN2
PKN,-0.5641666666666667,37,KRSA,0.5380604796663191,3,AGC,PKN,PKN,PKN3
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA1
AMPK,-0.5875,35,KRSA,0.5630865484880083,3,CAMK,CAMKL,AMPK,PRKAA2
TTK,-0.6766666666666666,29,KRSA,0.6381647549530761,3,OTHER,TTK,TTK,TTK
PAKB,-0.30833333333333335,63,KRSA,0.2127215849843587,1,STE,STE20,PAKB,PAK4
PAKB,-0.30833333333333335,63,KRSA,0.2127215849843587,1,STE,STE20,PAKB,PAK5
PAKB,-0.30833333333333335,63,KRSA,0.2127215849843587,1,STE,STE20,PAKB,PAK6
LKB,-0.47166666666666673,50,KRSA,0.3753910323253389,2,CAMK,CAMKL,LKB,STK11
NUAK,-0.6825,26,KRSA,0.67570385818561,3,CAMK,CAMKL,NUAK,NUAK1
NUAK,-0.6825,26,KRSA,0.67570385818561,3,CAMK,CAMKL,NUAK,NUAK2
TLK,-0.6816666666666666,27,KRSA,0.6631908237747653,3,OTHER,TLK,TLK,TLK1
TLK,-0.6816666666666666,27,KRSA,0.6631908237747653,3,OTHER,TLK,TLK,TLK2
HAL,0.33249999999999996,61,KRSA,0.23774765380604795,1,RGC,RGC,RGC,NPR1
NAK,0.28333333333333327,65,KRSA,0.18769551616266944,1,OTHER,NAK,BIKE,AAK1
NAK,0.28333333333333327,65,KRSA,0.18769551616266944,1,OTHER,NAK,BIKE,BMP2K
NAK,0.28333333333333327,65,KRSA,0.18769551616266944,1,OTHER,NAK,GAK,GAK
NAK,0.28333333333333327,65,KRSA,0.18769551616266944,1,OTHER,NAK,MPSK,STK16
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-0.9416666666666668,20,KRSA,0.7507820646506778,4,CMGC,DYRK,DYRK2,DYRK3
